

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Cyprus",50,"Agricultural water withdrawal as % of total water withdrawal",4254,1993,73.93,"","",""
"Cyprus",50,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,76.4,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,66.02,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,66.85,"K","",""
"Cyprus",50,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,59.16,"I","",""
"Czechia",167,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,0.8022,"E","",""
"Czechia",167,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.9801,"E","",""
"Czechia",167,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,1.513,"E","",""
"Czechia",167,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,2.347,"E","",""
"Czechia",167,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,2.859,"","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,36.88,"E","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,39.57,"E","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,24.73,"E","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,20.59,"E","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,25.57,"K","",""
"Denmark",54,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,44.08,"","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,0.5891,"","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,2.123,"E","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.4144,"E","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.2759,"","",""
"Estonia",63,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.2521,"","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,0.8522,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,1.933,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,2.148,"E","",""
"Finland",67,"Agricultural water withdrawal as % of total water withdrawal",4254,2006,0.762,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,12.54,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,11.04,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,13.26,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,12.52,"E","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,10.38,"","",""
"France",68,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,11.77,"","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,3.458,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,3.54,"","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,2.912,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.4077,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,0.6383,"E","",""
"Germany",79,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,1.226,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,98.28,"E","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,87.41,"E","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,90.94,"E","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,87.83,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,83.37,"K","",""
"Greece",84,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,80.44,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,13.3,"E","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,7.581,"E","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,11.88,"K","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,5.469,"E","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,6.375,"E","",""
"Hungary",97,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,11.52,"I","",""
"Iceland",99,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,41.92,"E","",""
"Iceland",99,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,42.42,"E","",""
"Iceland",99,"Agricultural water withdrawal as % of total water withdrawal",4254,2004,42.42,"E","",""
"Iceland",99,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.1019,"","",""
"Iceland",99,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,0.1154,"","",""
"Ireland",104,"Agricultural water withdrawal as % of total water withdrawal",4254,1994,15.22,"E","",""
"Italy",106,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,44.07,"K","",""
"Italy",106,"Agricultural water withdrawal as % of total water withdrawal",4254,2015,49.72,"","",""
"Latvia",119,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,8.612,"K","",""
"Latvia",119,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,20.76,"E","",""
"Latvia",119,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,23.19,"E","",""
"Latvia",119,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,15.68,"E","",""
"Latvia",119,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,33.96,"I","",""
"Lithuania",126,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,0.1838,"","",""
"Lithuania",126,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,1.915,"E","",""
"Lithuania",126,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,3.605,"E","",""
"Lithuania",126,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,22.74,"","",""
"Luxembourg",256,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,0.354,"E","",""
"Luxembourg",256,"Agricultural water withdrawal as % of total water withdrawal",4254,1999,0.3306,"E","",""
"Luxembourg",256,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.4494,"E","",""
"Luxembourg",256,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.8772,"","",""
"Malta",134,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,12.5,"","",""
"Malta",134,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,35.13,"K","",""
"Malta",134,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,36.45,"K","",""
"Malta",134,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,60.1,"K","",""
"Malta",134,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,39.81,"","",""
"Monaco",140,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,0.0,"E","",""
"Monaco",140,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,0.0,"E","",""
"Monaco",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.0,"E","",""
"Monaco",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.0,"E","",""
"Monaco",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2009,0.0,"E","",""
"Montenegro",273,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,1.057,"K","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,2.305,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,3.535,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.5901,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.6566,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.5616,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,0.4757,"","",""
"North Macedonia",154,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,68.55,"","",""
"North Macedonia",154,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,44.44,"E","",""
"North Macedonia",154,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,22.77,"E","",""
"North Macedonia",154,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,26.55,"K","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,30.17,"E","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,33.68,"E","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,27.92,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,10.23,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,8.461,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,9.446,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,9.327,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,9.599,"E","",""
"Poland",173,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,10.1,"","",""
"Portugal",174,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,59.3,"E","",""
"Portugal",174,"Agricultural water withdrawal as % of total water withdrawal",4254,1998,78.7,"E","",""
"Republic of Moldova",146,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,39.48,"","",""
"Republic of Moldova",146,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,3.38,"I","",""
"Republic of Moldova",146,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,5.0,"","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,44.59,"","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,23.92,"","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,12.93,"K","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,15.96,"E","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,16.86,"E","",""
"Romania",183,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,22.01,"","",""
"Russian Federation",185,"Agricultural water withdrawal as % of total water withdrawal",4254,1994,19.84,"","",""
"Russian Federation",185,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,19.94,"","",""
"Russian Federation",185,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,28.97,"","",""
"Serbia",272,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,3.239,"E","",""
"Serbia",272,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,14.18,"K","",""
"Serbia",272,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,12.29,"I","",""
"Slovakia",199,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,5.115,"E","",""
"Slovakia",199,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,5.119,"E","",""
"Slovakia",199,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,3.27,"E","",""
"Slovakia",199,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,4.614,"E","",""
"Slovakia",199,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,5.68,"","",""
"Slovenia",198,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.734,"E","",""
"Slovenia",198,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.492,"E","",""
"Slovenia",198,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.2478,"E","",""
"Slovenia",198,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.4187,"","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,64.23,"E","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,67.66,"E","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,64.11,"E","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,65.17,"E","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,69.51,"E","",""
"Spain",203,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,65.21,"","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,5.853,"E","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,5.533,"E","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,5.045,"E","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,4.068,"E","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,3.644,"E","",""
"Sweden",210,"Agricultural water withdrawal as % of total water withdrawal",4254,2015,3.158,"","",""
"Switzerland",211,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,1.986,"K","",""
"Switzerland",211,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,7.985,"E","",""
"Ukraine",230,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,30.25,"I","",""
"Ukraine",230,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,30.01,"I","",""
"Ukraine",230,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,30.01,"I","",""
"Ukraine",230,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,29.99,"I","",""
"Ukraine",230,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,34.92,"","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,1990,5.544,"E","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,1995,14.22,"E","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,8.273,"K","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,15.62,"E","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,12.77,"E","",""
"United Kingdom",229,"Agricultural water withdrawal as % of total water withdrawal",4254,2016,14.05,"","",""
"Albania",3,"Industrial water withdrawal as % of total water withdrawal",4256,1990,8.333,"","",""
"Albania",3,"Industrial water withdrawal as % of total water withdrawal",4256,2000,12.37,"L","",""
"Albania",3,"Industrial water withdrawal as % of total water withdrawal",4256,2006,17.68,"L","",""
"Austria",11,"Industrial water withdrawal as % of total water withdrawal",4256,1990,79.38,"E","",""
"Austria",11,"Industrial water withdrawal as % of total water withdrawal",4256,1997,78.4,"E","",""
"Austria",11,"Industrial water withdrawal as % of total water withdrawal",4256,2002,79.03,"E","",""
"Austria",11,"Industrial water withdrawal as % of total water withdrawal",4256,2010,77.18,"E","",""
"Belarus",57,"Industrial water withdrawal as % of total water withdrawal",4256,1995,33.33,"I","",""
"Belarus",57,"Industrial water withdrawal as % of total water withdrawal",4256,2000,29.64,"I","",""
"Belarus",57,"Industrial water withdrawal as % of total water withdrawal",4256,2005,28.96,"I","",""
"Belarus",57,"Industrial water withdrawal as % of total water withdrawal",4256,2010,31.49,"I","",""
"Belarus",57,"Industrial water withdrawal as % of total water withdrawal",4256,2017,31.71,"","",""
"Belgium",255,"Industrial water withdrawal as % of total water withdrawal",4256,1997,88.43,"E","",""
"Belgium",255,"Industrial water withdrawal as % of total water withdrawal",4256,2002,88.51,"E","",""
"Belgium",255,"Industrial water withdrawal as % of total water withdrawal",4256,2007,87.66,"E","",""
"Belgium",255,"Industrial water withdrawal as % of total water withdrawal",4256,2012,87.35,"E","",""
"Belgium",255,"Industrial water withdrawal as % of total water withdrawal",4256,2015,80.37,"K","",""
"Bulgaria",27,"Industrial water withdrawal as % of total water withdrawal",4256,1990,64.75,"K","",""
"Bulgaria",27,"Industrial water withdrawal as % of total water withdrawal",4256,2002,72.48,"E","",""
"Bulgaria",27,"Industrial water withdrawal as % of total water withdrawal",4256,2012,66.79,"K","",""
"Bulgaria",27,"Industrial water withdrawal as % of total water withdrawal",4256,2017,69.66,"K","",""
"Croatia",98,"Industrial water withdrawal as % of total water withdrawal",4256,2002,10.95,"K","",""
"Croatia",98,"Industrial water withdrawal as % of total water withdrawal",4256,2012,22.07,"K","",""
"Croatia",98,"Industrial water withdrawal as % of total water withdrawal",4256,2017,25.73,"K","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,1990,2.212,"","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,1993,2.37,"","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,2002,1.665,"K","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,2007,3.693,"K","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,2012,2.346,"K","",""
"Cyprus",50,"Industrial water withdrawal as % of total water withdrawal",4256,2017,5.466,"I","",""
"Czechia",167,"Industrial water withdrawal as % of total water withdrawal",4256,1997,60.73,"E","",""
"Czechia",167,"Industrial water withdrawal as % of total water withdrawal",4256,2017,59.34,"","",""
"Denmark",54,"Industrial water withdrawal as % of total water withdrawal",4256,1990,17.84,"E","",""
"Denmark",54,"Industrial water withdrawal as % of total water withdrawal",4256,2002,9.268,"E","",""
"Denmark",54,"Industrial water withdrawal as % of total water withdrawal",4256,2007,7.411,"E","",""
"Denmark",54,"Industrial water withdrawal as % of total water withdrawal",4256,2012,19.35,"K","",""
"Denmark",54,"Industrial water withdrawal as % of total water withdrawal",4256,2016,4.439,"","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,1992,85.67,"E","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,1995,92.93,"","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,2012,95.95,"","",""
"Estonia",63,"Industrial water withdrawal as % of total water withdrawal",4256,2017,96.41,"","",""
"Finland",67,"Industrial water withdrawal as % of total water withdrawal",4256,1990,81.08,"E","",""
"Finland",67,"Industrial water withdrawal as % of total water withdrawal",4256,1995,82.13,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,1992,72.21,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,1997,69.55,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2002,68.3,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2007,69.37,"E","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2012,70.46,"","",""
"France",68,"Industrial water withdrawal as % of total water withdrawal",4256,2016,68.65,"","",""
"Germany",79,"Industrial water withdrawal as % of total water withdrawal",4256,1995,83.63,"","",""
"Germany",79,"Industrial water withdrawal as % of total water withdrawal",4256,2001,83.27,"E","",""
"Germany",79,"Industrial water withdrawal as % of total water withdrawal",4256,2016,80.81,"K","",""
"Greece",84,"Industrial water withdrawal as % of total water withdrawal",4256,1997,2.69,"E","",""
"Greece",84,"Industrial water withdrawal as % of total water withdrawal",4256,2007,3.38,"K","",""
"Greece",84,"Industrial water withdrawal as % of total water withdrawal",4256,2012,1.268,"K","",""
"Greece",84,"Industrial water withdrawal as % of total water withdrawal",4256,2016,1.853,"K","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,1992,72.92,"E","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,1996,78.64,"E","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,2002,73.58,"K","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,2007,80.34,"E","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,2012,79.45,"E","",""
"Hungary",97,"Industrial water withdrawal as % of total water withdrawal",4256,2017,74.61,"I","",""
"Iceland",99,"Industrial water withdrawal as % of total water withdrawal",4256,1992,5.988,"E","",""
"Iceland",99,"Industrial water withdrawal as % of total water withdrawal",4256,2002,8.485,"E","",""
"Iceland",99,"Industrial water withdrawal as % of total water withdrawal",4256,2004,8.485,"E","",""
"Iceland",99,"Industrial water withdrawal as % of total water withdrawal",4256,2012,67.96,"","",""
"Iceland",99,"Industrial water withdrawal as % of total water withdrawal",4256,2016,76.15,"","",""
"Ireland",104,"Industrial water withdrawal as % of total water withdrawal",4256,1994,44.81,"E","",""
"Ireland",104,"Industrial water withdrawal as % of total water withdrawal",4256,2007,6.986,"E","",""
"Italy",106,"Industrial water withdrawal as % of total water withdrawal",4256,2000,35.87,"K","",""
"Italy",106,"Industrial water withdrawal as % of total water withdrawal",4256,2015,22.52,"","",""
"Latvia",119,"Industrial water withdrawal as % of total water withdrawal",4256,2007,19.52,"E","",""
"Latvia",119,"Industrial water withdrawal as % of total water withdrawal",4256,2012,21.64,"E","",""
"Latvia",119,"Industrial water withdrawal as % of total water withdrawal",4256,2017,13.91,"I","",""
"Lithuania",126,"Industrial water withdrawal as % of total water withdrawal",4256,1995,95.11,"","",""
"Lithuania",126,"Industrial water withdrawal as % of total water withdrawal",4256,2001,91.87,"E","",""
"Lithuania",126,"Industrial water withdrawal as % of total water withdrawal",4256,2017,26.91,"","",""
"Luxembourg",256,"Industrial water withdrawal as % of total water withdrawal",4256,1995,25.49,"E","",""
"Luxembourg",256,"Industrial water withdrawal as % of total water withdrawal",4256,1999,23.47,"E","",""
"Luxembourg",256,"Industrial water withdrawal as % of total water withdrawal",4256,2012,8.315,"E","",""
"Luxembourg",256,"Industrial water withdrawal as % of total water withdrawal",4256,2017,3.509,"","",""
"Malta",134,"Industrial water withdrawal as % of total water withdrawal",4256,1995,0.0,"","",""
"Malta",134,"Industrial water withdrawal as % of total water withdrawal",4256,2002,0.9294,"K","",""
"Malta",134,"Industrial water withdrawal as % of total water withdrawal",4256,2007,1.795,"K","",""
"Malta",134,"Industrial water withdrawal as % of total water withdrawal",4256,2012,2.494,"K","",""
"Malta",134,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.567,"","",""
"Monaco",140,"Industrial water withdrawal as % of total water withdrawal",4256,1990,0.0,"E","",""
"Monaco",140,"Industrial water withdrawal as % of total water withdrawal",4256,1997,0.0,"E","",""
"Monaco",140,"Industrial water withdrawal as % of total water withdrawal",4256,2002,0.0,"E","",""
"Monaco",140,"Industrial water withdrawal as % of total water withdrawal",4256,2007,0.0,"E","",""
"Monaco",140,"Industrial water withdrawal as % of total water withdrawal",4256,2009,0.0,"E","",""
"Montenegro",273,"Industrial water withdrawal as % of total water withdrawal",4256,2010,39.03,"K","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,1991,81.66,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,1996,76.99,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2002,84.79,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2007,87.94,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2012,88.12,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2016,91.67,"","",""
"North Macedonia",154,"Industrial water withdrawal as % of total water withdrawal",4256,1996,17.62,"","",""
"North Macedonia",154,"Industrial water withdrawal as % of total water withdrawal",4256,2002,22.06,"E","",""
"North Macedonia",154,"Industrial water withdrawal as % of total water withdrawal",4256,2007,36.16,"E","",""
"North Macedonia",154,"Industrial water withdrawal as % of total water withdrawal",4256,2017,20.44,"K","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,1996,37.56,"E","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,2002,32.64,"E","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,2007,40.75,"E","",""
"Poland",173,"Industrial water withdrawal as % of total water withdrawal",4256,1992,68.56,"E","",""
"Poland",173,"Industrial water withdrawal as % of total water withdrawal",4256,1997,73.63,"E","",""
"Poland",173,"Industrial water withdrawal as % of total water withdrawal",4256,2012,66.65,"K","",""
"Poland",173,"Industrial water withdrawal as % of total water withdrawal",4256,2017,69.79,"","",""
"Portugal",174,"Industrial water withdrawal as % of total water withdrawal",4256,1991,36.05,"E","",""
"Portugal",174,"Industrial water withdrawal as % of total water withdrawal",4256,1998,13.44,"E","",""
"Republic of Moldova",146,"Industrial water withdrawal as % of total water withdrawal",4256,1992,46.82,"","",""
"Republic of Moldova",146,"Industrial water withdrawal as % of total water withdrawal",4256,2007,82.86,"I","",""
"Republic of Moldova",146,"Industrial water withdrawal as % of total water withdrawal",4256,2017,77.38,"","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,1990,44.39,"","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,1997,59.63,"","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,2002,66.91,"K","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,2007,54.47,"K","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,2012,66.89,"E","",""
"Romania",183,"Industrial water withdrawal as % of total water withdrawal",4256,2017,62.51,"","",""
"Russian Federation",185,"Industrial water withdrawal as % of total water withdrawal",4256,1994,61.61,"","",""
"Russian Federation",185,"Industrial water withdrawal as % of total water withdrawal",4256,2001,59.82,"","",""
"Russian Federation",185,"Industrial water withdrawal as % of total water withdrawal",4256,2017,43.53,"","",""
"Serbia",272,"Industrial water withdrawal as % of total water withdrawal",4256,2012,70.34,"K","",""
"Serbia",272,"Industrial water withdrawal as % of total water withdrawal",4256,2017,75.45,"I","",""
"Slovakia",199,"Industrial water withdrawal as % of total water withdrawal",4256,1997,58.09,"E","",""
"Slovakia",199,"Industrial water withdrawal as % of total water withdrawal",4256,2002,56.9,"E","",""
"Slovakia",199,"Industrial water withdrawal as % of total water withdrawal",4256,2007,44.62,"E","",""
"Slovakia",199,"Industrial water withdrawal as % of total water withdrawal",4256,2012,49.42,"E","",""
"Slovakia",199,"Industrial water withdrawal as % of total water withdrawal",4256,2017,41.56,"","",""
"Slovenia",198,"Industrial water withdrawal as % of total water withdrawal",4256,2002,78.46,"E","",""
"Slovenia",198,"Industrial water withdrawal as % of total water withdrawal",4256,2007,81.6,"E","",""
"Slovenia",198,"Industrial water withdrawal as % of total water withdrawal",4256,2012,82.33,"E","",""
"Slovenia",198,"Industrial water withdrawal as % of total water withdrawal",4256,2017,81.38,"","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,1991,17.34,"E","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,1997,19.31,"E","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,2002,20.72,"E","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,2007,18.26,"E","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,2012,17.94,"E","",""
"Spain",203,"Industrial water withdrawal as % of total water withdrawal",4256,2016,19.11,"","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,1992,59.97,"E","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,1997,55.66,"E","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,2002,56.17,"E","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,2007,57.91,"E","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,2010,58.46,"E","",""
"Sweden",210,"Industrial water withdrawal as % of total water withdrawal",4256,2015,56.63,"","",""
"Switzerland",211,"Industrial water withdrawal as % of total water withdrawal",4256,2012,32.05,"E","",""
"Ukraine",230,"Industrial water withdrawal as % of total water withdrawal",4256,1992,51.92,"","",""
"Ukraine",230,"Industrial water withdrawal as % of total water withdrawal",4256,2000,51.89,"I","",""
